#OTU ID	S1HB3xDD2.MID109-109.P4.jan14_ncdenovo	S1HB3xDD2.MID110-110.P2.jan14_ncdenovo	S1HB3xDD2.MID98-98.P2.dec13_ncdenovo	S1HB3xDD2.MID104-104.P2.nov13_ncdenovo	S1HB3xDD2.MID98-98.P2.dec13_otuclust	S1HB3xDD2.MID104-104.P2.nov13_otuclust	S1HB3xDD2.MID110-110.P2.jan14_otuclust	S1HB3xDD2.MID109-109.P4.jan14_otuclust	S1HB3xDD2.MID109-109.P4.jan14_ncref	S1HB3xDD2.MID104-104.P2.nov13_ncref	S1HB3xDD2.MID98-98.P2.dec13_ncref	S1HB3xDD2.MID110-110.P2.jan14_ncref	S1HB3xDD2.MID104-104.P2.nov13	S1HB3xDD2.MID109-109.P4.jan14	S1HB3xDD2.MID98-98.P2.dec13	S1HB3xDD2.MID110-110.P2.jan14	PDD2xHB3.MID47-48.P2.apr13_ncdenovo	PDD2xHB3.MID47-48.P2.apr13_otuclust	PDD2xHB3.MID47-48.P2.apr13_ncref	PDD2xHB3.MID47-48.P2.apr13
M01896:2:000000000-A69JN:1:2117:7498:22798	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2118:9317:10003	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
M01896:2:000000000-A69JN:1:2118:20890:19746	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2108:21152:12763	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	1
M00595:54:000000000-A7CT0:1:2104:18016:16799	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
M01896:14:000000000-A7ERE:1:2104:11892:21024	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	1
M00595:54:000000000-A7CT0:1:2104:16710:11721	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2104:15008:20031	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2116:5625:10138	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2
M00595:42:000000000-A5J1T:1:1102:23139:11571	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2
M01896:14:000000000-A7ERE:1:2104:27062:12646	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:1109:21328:9600	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2114:18962:19857	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	4
M00595:42:000000000-A5J1T:1:1108:20385:11592	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2
M01896:15:000000000-A7EN9:1:1101:17768:24779	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	3	0	0	0	3
M01896:15:000000000-A7EN9:1:2105:25639:19368	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:1119:24227:4900	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2
M01896:14:000000000-A7ERE:1:2103:26116:4899	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2101:13147:14204	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2104:19090:24475	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2104:27490:12562	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2106:26437:13847	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	0	0	0	3
M01896:15:000000000-A7EN9:1:2117:6070:6116	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2111:26983:11937	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
M01896:15:000000000-A7EN9:1:1101:18971:22334	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
M00595:54:000000000-A7CT0:1:2107:23247:3322	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1107:6233:3843	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1118:3639:16596	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	3
M01896:14:000000000-A7ERE:1:2101:18238:20238	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1
M00595:42:000000000-A5J1T:1:2111:24590:15766	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1
M01896:15:000000000-A7EN9:1:2104:20478:20207	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2105:10276:19434	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
M01896:15:000000000-A7EN9:1:1112:5838:22367	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1
M01896:14:000000000-A7ERE:1:1107:9697:22603	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0
M00595:54:000000000-A7CT0:1:1117:20415:12234	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1
M01896:14:000000000-A7ERE:1:1112:9104:18257	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1101:8571:13254	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	2
M00595:54:000000000-A7CT0:1:1106:20389:17518	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1103:15962:23725	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	1
M01896:14:000000000-A7ERE:1:1115:24325:19575	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1112:13312:9681	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0
M01896:14:000000000-A7ERE:1:2105:14713:9092	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2108:23329:9161	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	1
M00595:42:000000000-A5J1T:1:1114:23776:16845	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	6	8
M01896:14:000000000-A7ERE:1:2116:11247:7001	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1101:6688:22931	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
M00595:42:000000000-A5J1T:1:1105:20027:3001	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
M01896:14:000000000-A7ERE:1:2101:8886:22955	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2
M01896:15:000000000-A7EN9:1:1113:16006:20697	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1
M01896:15:000000000-A7EN9:1:1116:19149:18710	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2104:22536:6544	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1
M00595:42:000000000-A5J1T:1:1117:7059:11438	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
M00595:42:000000000-A5J1T:1:2118:15636:20340	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
M01896:15:000000000-A7EN9:1:1114:12146:18994	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	0	0	0	1
M01896:14:000000000-A7ERE:1:2118:9781:11132	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2114:11842:13560	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2118:5885:21335	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2119:12485:25035	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1117:23687:8302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
M00595:54:000000000-A7CT0:1:1103:18269:10497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1105:9598:14189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2114:18769:15771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
M00595:54:000000000-A7CT0:1:1107:24796:5708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1112:14666:8689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2105:19295:6847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1
M00595:54:000000000-A7CT0:1:2111:11261:12375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2116:25209:11937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2111:9532:16269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
M00595:54:000000000-A7CT0:1:1105:16740:7158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
M00595:42:000000000-A5J1T:1:1113:11422:12333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
M00595:54:000000000-A7CT0:1:1113:13920:21116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2108:17885:4337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1
M00595:54:000000000-A7CT0:1:2111:21671:16921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
M00595:54:000000000-A7CT0:1:2117:20147:19301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
M01896:14:000000000-A7ERE:1:1102:23601:7840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2106:9190:19369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
M01896:14:000000000-A7ERE:1:1113:9901:8217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:1113:9782:19948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
M01896:14:000000000-A7ERE:1:2104:22717:20639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
M01896:15:000000000-A7EN9:1:1112:28946:9994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
M01896:15:000000000-A7EN9:1:2103:15511:23631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:1103:22412:4295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:1111:9777:8611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:1116:25666:12693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2102:10917:16105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2109:25991:7087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
M01896:14:000000000-A7ERE:1:2118:7581:5823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2116:12352:23493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
M00595:42:000000000-A5J1T:1:2109:14719:13677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2
M00595:42:000000000-A5J1T:1:2111:15772:20007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2
M00595:42:000000000-A5J1T:1:1110:17424:5188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
M00595:42:000000000-A5J1T:1:2113:15993:19251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1
M00595:42:000000000-A5J1T:1:2112:19979:17761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
M00595:42:000000000-A5J1T:1:2106:10049:15387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
M00595:42:000000000-A5J1T:1:1115:10945:9616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
M00595:42:000000000-A5J1T:1:1117:11386:21018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
M00595:42:000000000-A5J1T:1:2112:13123:24559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
M00595:42:000000000-A5J1T:1:1103:18871:8576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M00595:42:000000000-A5J1T:1:2102:7041:18317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
M00595:42:000000000-A5J1T:1:1108:9595:4452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
M00595:42:000000000-A5J1T:1:2103:14501:19697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
M00595:42:000000000-A5J1T:1:2114:6826:12540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
M00595:42:000000000-A5J1T:1:1117:8544:16403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
M00595:42:000000000-A5J1T:1:2112:14455:10198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
